날짜,회차,좌우,줄수,홀짝
2025-05-21,191,LEFT,3,EVEN
2025-05-21,192,RIGHT,4,EVEN
2025-05-21,193,RIGHT,4,EVEN
2025-05-21,194,LEFT,4,ODD
2025-05-21,195,LEFT,4,ODD
2025-05-21,196,RIGHT,4,EVEN
2025-05-21,197,LEFT,4,ODD
2025-05-21,198,RIGHT,3,ODD
2025-05-21,199,RIGHT,4,EVEN
2025-05-21,200,LEFT,4,ODD
2025-05-21,201,RIGHT,4,EVEN
2025-05-21,202,RIGHT,3,ODD
2025-05-21,203,RIGHT,3,ODD
2025-05-21,204,RIGHT,4,EVEN
2025-05-21,206,LEFT,3,EVEN
2025-05-21,207,RIGHT,4,EVEN
2025-05-21,208,LEFT,3,EVEN
2025-05-21,209,LEFT,4,ODD
2025-05-21,210,LEFT,3,EVEN
2025-05-21,211,RIGHT,4,EVEN
2025-05-21,212,LEFT,4,ODD
2025-05-21,213,RIGHT,4,EVEN
2025-05-21,214,RIGHT,3,ODD
2025-05-21,215,RIGHT,3,ODD
2025-05-21,216,RIGHT,3,ODD
2025-05-21,217,LEFT,3,EVEN
2025-05-21,218,LEFT,4,ODD
2025-05-21,219,RIGHT,3,ODD
2025-05-21,220,LEFT,4,ODD
2025-05-21,221,LEFT,4,ODD
2025-05-21,222,RIGHT,4,EVEN
2025-05-21,223,RIGHT,3,ODD
2025-05-21,224,RIGHT,4,EVEN
2025-05-21,226,RIGHT,3,ODD
2025-05-21,227,LEFT,4,ODD
2025-05-21,228,LEFT,4,ODD
2025-05-21,229,RIGHT,4,EVEN
2025-05-21,230,RIGHT,3,ODD
2025-05-21,231,RIGHT,4,EVEN
2025-05-21,232,RIGHT,4,EVEN
2025-05-21,233,RIGHT,3,ODD
2025-05-21,234,LEFT,3,EVEN
2025-05-21,235,RIGHT,3,ODD
2025-05-21,236,LEFT,4,ODD
2025-05-21,237,RIGHT,4,EVEN
2025-05-21,238,LEFT,3,EVEN
2025-05-21,239,RIGHT,3,ODD
2025-05-21,240,LEFT,3,EVEN
2025-05-21,241,LEFT,4,ODD
2025-05-21,242,RIGHT,3,ODD
2025-05-21,243,RIGHT,3,ODD
2025-05-21,244,RIGHT,4,EVEN
2025-05-21,246,RIGHT,3,ODD
2025-05-21,247,LEFT,3,EVEN
2025-05-21,248,RIGHT,3,ODD
2025-05-21,249,RIGHT,3,ODD
2025-05-21,250,LEFT,4,ODD
2025-05-21,251,RIGHT,4,EVEN
2025-05-21,252,RIGHT,4,EVEN
2025-05-21,253,LEFT,4,ODD
2025-05-21,254,LEFT,4,ODD
2025-05-21,255,LEFT,4,ODD
2025-05-21,256,LEFT,4,ODD
2025-05-21,257,RIGHT,4,EVEN
2025-05-21,258,LEFT,3,EVEN
2025-05-21,259,LEFT,3,EVEN
2025-05-21,260,RIGHT,3,ODD
2025-05-21,262,RIGHT,3,ODD
2025-05-21,263,RIGHT,4,EVEN
2025-05-21,264,RIGHT,3,ODD
2025-05-21,265,LEFT,4,ODD
2025-05-21,266,LEFT,3,EVEN
2025-05-21,267,RIGHT,4,EVEN
2025-05-21,268,RIGHT,3,ODD
2025-05-21,269,LEFT,3,EVEN
2025-05-21,270,RIGHT,3,ODD
2025-05-21,271,RIGHT,3,ODD
2025-05-21,272,RIGHT,4,EVEN
2025-05-21,273,LEFT,4,ODD
2025-05-21,274,LEFT,4,ODD
2025-05-21,275,LEFT,4,ODD
2025-05-21,276,LEFT,4,ODD
2025-05-21,277,LEFT,4,ODD
2025-05-21,279,RIGHT,4,EVEN
2025-05-21,280,RIGHT,4,EVEN
2025-05-21,281,RIGHT,3,ODD
2025-05-21,282,RIGHT,4,EVEN
2025-05-21,283,RIGHT,4,EVEN
2025-05-21,284,LEFT,3,EVEN
2025-05-21,285,LEFT,4,ODD
2025-05-21,286,RIGHT,3,ODD
2025-05-21,287,LEFT,3,EVEN
2025-05-21,288,LEFT,3,EVEN
2025-05-22,1,RIGHT,4,EVEN
2025-05-22,2,LEFT,3,EVEN
2025-05-22,3,LEFT,3,EVEN
2025-05-22,4,LEFT,3,EVEN
2025-05-22,5,RIGHT,4,EVEN
2025-05-22,6,LEFT,4,ODD
2025-05-22,7,RIGHT,3,ODD
2025-05-22,9,LEFT,4,ODD
2025-05-22,10,LEFT,3,EVEN
2025-05-22,11,RIGHT,4,EVEN
2025-05-22,12,RIGHT,3,ODD
2025-05-22,13,LEFT,4,ODD
2025-05-22,14,RIGHT,4,EVEN
2025-05-22,15,LEFT,4,ODD
2025-05-22,16,RIGHT,4,EVEN
2025-05-22,17,RIGHT,4,EVEN
2025-05-22,18,LEFT,3,EVEN
2025-05-22,19,LEFT,3,EVEN
2025-05-22,20,LEFT,3,EVEN
2025-05-22,21,LEFT,4,ODD
2025-05-22,22,LEFT,3,EVEN
2025-05-22,23,RIGHT,3,ODD
2025-05-22,24,RIGHT,3,ODD
2025-05-22,25,RIGHT,3,ODD
2025-05-22,26,LEFT,3,EVEN
2025-05-22,28,RIGHT,4,EVEN
2025-05-22,29,RIGHT,3,ODD
2025-05-22,30,LEFT,4,ODD
2025-05-22,31,LEFT,3,EVEN
2025-05-22,32,RIGHT,3,ODD
2025-05-22,33,LEFT,4,ODD
2025-05-22,34,LEFT,3,EVEN
2025-05-22,35,RIGHT,4,EVEN
2025-05-22,36,LEFT,4,ODD
2025-05-22,37,RIGHT,4,EVEN
2025-05-22,38,LEFT,4,ODD
2025-05-22,39,RIGHT,4,EVEN
2025-05-22,40,RIGHT,4,EVEN
2025-05-22,41,LEFT,4,ODD
2025-05-22,43,RIGHT,4,EVEN
2025-05-22,44,LEFT,4,ODD
2025-05-22,45,LEFT,3,EVEN
2025-05-22,46,LEFT,3,EVEN
2025-05-22,47,LEFT,3,EVEN
2025-05-22,48,LEFT,4,ODD
2025-05-22,49,RIGHT,4,EVEN
2025-05-22,50,RIGHT,4,EVEN
2025-05-22,51,LEFT,4,ODD
2025-05-22,52,RIGHT,4,EVEN
2025-05-22,53,LEFT,3,EVEN
2025-05-22,54,LEFT,4,ODD
2025-05-22,55,LEFT,3,EVEN
2025-05-22,56,LEFT,3,EVEN
2025-05-22,57,RIGHT,3,ODD
2025-05-22,58,RIGHT,3,ODD
2025-05-22,59,LEFT,4,ODD
2025-05-22,61,RIGHT,4,EVEN
2025-05-22,62,RIGHT,4,EVEN
2025-05-22,63,LEFT,4,ODD
2025-05-22,64,LEFT,3,EVEN
2025-05-22,65,LEFT,3,EVEN
2025-05-22,66,LEFT,4,ODD
2025-05-22,67,RIGHT,4,EVEN
2025-05-22,68,RIGHT,3,ODD
2025-05-22,69,LEFT,3,EVEN
2025-05-22,70,RIGHT,3,ODD
2025-05-22,71,LEFT,4,ODD
2025-05-22,72,LEFT,4,ODD
2025-05-22,73,RIGHT,4,EVEN
2025-05-22,74,RIGHT,3,ODD
2025-05-22,75,LEFT,3,EVEN
2025-05-22,77,LEFT,3,EVEN
2025-05-22,78,RIGHT,3,ODD
2025-05-22,79,LEFT,3,EVEN
2025-05-22,80,RIGHT,3,ODD
2025-05-22,81,RIGHT,3,ODD
2025-05-22,82,RIGHT,4,EVEN
2025-05-22,83,RIGHT,4,EVEN
2025-05-22,84,RIGHT,3,ODD
2025-05-22,85,RIGHT,4,EVEN
2025-05-22,86,RIGHT,4,EVEN
2025-05-22,87,RIGHT,4,EVEN
2025-05-22,88,RIGHT,3,ODD
2025-05-22,89,LEFT,4,ODD
2025-05-22,90,LEFT,3,EVEN
2025-05-22,91,LEFT,4,ODD
2025-05-22,93,LEFT,3,EVEN
2025-05-22,94,RIGHT,4,EVEN
2025-05-22,95,RIGHT,3,ODD
2025-05-22,96,LEFT,3,EVEN
2025-05-22,97,RIGHT,3,ODD
2025-05-22,98,LEFT,3,EVEN
2025-05-22,99,RIGHT,4,EVEN
2025-05-22,100,RIGHT,3,ODD
2025-05-22,101,LEFT,3,EVEN
2025-05-22,104,RIGHT,4,EVEN
2025-05-22,105,LEFT,3,EVEN
2025-05-22,106,LEFT,4,ODD
2025-05-22,107,LEFT,4,ODD
2025-05-22,108,LEFT,3,EVEN
2025-05-22,109,RIGHT,4,EVEN
2025-05-22,110,RIGHT,4,EVEN
2025-05-22,111,LEFT,3,EVEN
2025-05-22,112,LEFT,3,EVEN
2025-05-22,113,LEFT,3,EVEN
2025-05-22,114,RIGHT,3,ODD
2025-05-22,116,RIGHT,4,EVEN
2025-05-22,117,RIGHT,3,ODD
2025-05-22,118,LEFT,4,ODD
2025-05-22,119,RIGHT,3,ODD
2025-05-22,120,LEFT,3,EVEN
2025-05-22,121,RIGHT,3,ODD
2025-05-22,122,LEFT,3,EVEN
2025-05-22,123,LEFT,4,ODD
2025-05-22,124,RIGHT,3,ODD
2025-05-22,125,RIGHT,4,EVEN
2025-05-22,126,RIGHT,3,ODD
2025-05-22,127,RIGHT,4,EVEN
2025-05-22,128,LEFT,3,EVEN
2025-05-22,129,LEFT,4,ODD
2025-05-22,130,RIGHT,4,EVEN
2025-05-22,131,RIGHT,4,EVEN
2025-05-22,132,LEFT,4,ODD
2025-05-22,134,LEFT,3,EVEN
2025-05-22,135,LEFT,3,EVEN
2025-05-22,136,LEFT,4,ODD
2025-05-22,137,RIGHT,4,EVEN
2025-05-22,138,LEFT,4,ODD
2025-05-22,139,LEFT,3,EVEN
2025-05-22,140,LEFT,4,ODD
2025-05-22,141,RIGHT,3,ODD
2025-05-22,142,RIGHT,4,EVEN
2025-05-22,143,RIGHT,3,ODD
2025-05-22,144,RIGHT,3,ODD
2025-05-22,145,RIGHT,3,ODD
2025-05-22,146,LEFT,3,EVEN
2025-05-22,147,RIGHT,3,ODD
2025-05-22,148,RIGHT,4,EVEN
2025-05-22,149,RIGHT,3,ODD
2025-05-22,150,RIGHT,3,ODD
2025-05-22,152,RIGHT,3,ODD
2025-05-22,153,RIGHT,3,ODD
2025-05-22,154,LEFT,3,EVEN
2025-05-22,155,LEFT,4,ODD
2025-05-22,156,RIGHT,3,ODD
2025-05-22,157,LEFT,4,ODD
2025-05-22,158,RIGHT,3,ODD
2025-05-22,159,LEFT,3,EVEN
2025-05-22,160,LEFT,4,ODD
2025-05-22,161,LEFT,3,EVEN
2025-05-22,162,RIGHT,4,EVEN
2025-05-22,163,LEFT,4,ODD
2025-05-22,164,RIGHT,3,ODD
2025-05-22,165,LEFT,4,ODD
2025-05-22,167,LEFT,4,ODD
2025-05-22,168,LEFT,3,EVEN
2025-05-22,169,LEFT,3,EVEN
2025-05-22,170,RIGHT,4,EVEN
2025-05-22,171,RIGHT,4,EVEN
2025-05-22,172,RIGHT,4,EVEN
2025-05-22,174,RIGHT,3,ODD
2025-05-22,175,RIGHT,4,EVEN
2025-05-22,176,RIGHT,4,EVEN
2025-05-22,177,RIGHT,4,EVEN
2025-05-22,178,RIGHT,3,ODD
2025-05-22,179,LEFT,4,ODD
2025-05-22,180,LEFT,4,ODD
2025-05-22,181,LEFT,3,EVEN
2025-05-22,184,RIGHT,3,ODD
2025-05-22,185,RIGHT,4,EVEN
2025-05-22,186,RIGHT,3,ODD
2025-05-22,187,LEFT,4,ODD
2025-05-22,188,RIGHT,4,EVEN
2025-05-22,189,RIGHT,4,EVEN
2025-05-22,190,LEFT,3,EVEN
2025-05-22,191,RIGHT,3,ODD
2025-05-22,192,LEFT,3,EVEN
2025-05-22,193,LEFT,3,EVEN
2025-05-22,194,RIGHT,4,EVEN
2025-05-22,195,RIGHT,3,ODD
2025-05-22,196,LEFT,3,EVEN
2025-05-22,197,RIGHT,4,EVEN
2025-05-22,198,LEFT,3,EVEN
2025-05-22,200,LEFT,3,EVEN
2025-05-22,201,LEFT,4,ODD
2025-05-22,202,RIGHT,4,EVEN
2025-05-22,203,LEFT,3,EVEN
2025-05-22,204,RIGHT,3,ODD
2025-05-22,205,RIGHT,4,EVEN
2025-05-22,206,RIGHT,3,ODD
2025-05-22,207,LEFT,4,ODD
2025-05-22,208,LEFT,4,ODD
2025-05-22,209,LEFT,4,ODD
2025-05-22,210,LEFT,4,ODD
2025-05-22,211,LEFT,3,EVEN
2025-05-22,212,RIGHT,3,ODD
2025-05-22,213,RIGHT,4,EVEN
2025-05-22,214,LEFT,3,EVEN
2025-05-22,216,RIGHT,3,ODD
2025-05-22,217,RIGHT,3,ODD
2025-05-22,218,RIGHT,4,EVEN
2025-05-22,219,RIGHT,4,EVEN
2025-05-22,221,LEFT,4,ODD
2025-05-22,222,RIGHT,3,ODD
2025-05-22,223,LEFT,3,EVEN
2025-05-22,224,LEFT,3,EVEN
2025-05-22,225,LEFT,4,ODD
2025-05-22,226,RIGHT,3,ODD
2025-05-22,227,RIGHT,3,ODD
2025-05-22,228,LEFT,3,EVEN
2025-05-22,229,LEFT,3,EVEN
2025-05-22,231,RIGHT,3,ODD
2025-05-22,232,RIGHT,4,EVEN
2025-05-22,233,LEFT,4,ODD
2025-05-22,234,LEFT,3,EVEN
2025-05-22,235,LEFT,4,ODD
2025-05-22,236,RIGHT,3,ODD
2025-05-22,237,LEFT,4,ODD
2025-05-22,238,RIGHT,3,ODD
2025-05-22,239,RIGHT,4,EVEN
2025-05-22,240,RIGHT,3,ODD
2025-05-22,241,LEFT,3,EVEN
2025-05-22,242,RIGHT,3,ODD
2025-05-22,243,RIGHT,3,ODD
2025-05-22,244,RIGHT,4,EVEN
2025-05-22,245,LEFT,3,EVEN
2025-05-22,246,RIGHT,4,EVEN
2025-05-22,247,LEFT,4,ODD
2025-05-22,248,RIGHT,3,ODD
2025-05-22,250,RIGHT,4,EVEN
2025-05-22,251,RIGHT,3,ODD
2025-05-22,252,LEFT,3,EVEN
2025-05-22,253,RIGHT,3,ODD
2025-05-22,254,RIGHT,3,ODD
2025-05-22,255,RIGHT,4,EVEN
2025-05-22,256,RIGHT,3,ODD
2025-05-22,257,RIGHT,4,EVEN
2025-05-22,258,LEFT,3,EVEN
2025-05-22,259,RIGHT,4,EVEN
2025-05-22,260,RIGHT,3,ODD
2025-05-22,261,RIGHT,3,ODD
2025-05-22,262,LEFT,3,EVEN
2025-05-22,263,RIGHT,4,EVEN
2025-05-22,264,LEFT,4,ODD
2025-05-22,265,RIGHT,3,ODD
2025-05-22,266,LEFT,4,ODD
2025-05-22,268,LEFT,4,ODD
2025-05-22,269,LEFT,3,EVEN
2025-05-22,270,LEFT,3,EVEN
2025-05-22,271,RIGHT,3,ODD
2025-05-22,272,RIGHT,4,EVEN
2025-05-22,273,RIGHT,4,EVEN
2025-05-22,274,RIGHT,3,ODD
2025-05-22,275,RIGHT,3,ODD
2025-05-22,276,RIGHT,4,EVEN
2025-05-22,277,LEFT,3,EVEN
2025-05-22,278,LEFT,4,ODD
2025-05-22,279,RIGHT,4,EVEN
2025-05-22,280,RIGHT,4,EVEN
2025-05-22,281,RIGHT,3,ODD
2025-05-22,282,RIGHT,4,EVEN
2025-05-22,283,LEFT,4,ODD
2025-05-22,284,RIGHT,3,ODD
2025-05-22,285,RIGHT,4,EVEN
2025-05-22,286,RIGHT,3,ODD
2025-05-22,287,RIGHT,4,EVEN
2025-05-23,1,LEFT,4,ODD
2025-05-23,2,LEFT,4,ODD
2025-05-23,3,RIGHT,4,EVEN
2025-05-23,4,LEFT,3,EVEN
2025-05-23,5,LEFT,4,ODD
2025-05-23,6,RIGHT,4,EVEN
2025-05-23,7,RIGHT,3,ODD
2025-05-23,8,RIGHT,4,EVEN
2025-05-23,9,RIGHT,4,EVEN
2025-05-23,10,RIGHT,3,ODD
2025-05-23,11,RIGHT,3,ODD
2025-05-23,12,RIGHT,3,ODD
2025-05-23,13,LEFT,3,EVEN
2025-05-23,14,LEFT,4,ODD
2025-05-23,15,RIGHT,3,ODD
2025-05-23,16,LEFT,4,ODD
2025-05-23,17,LEFT,3,EVEN
2025-05-23,18,RIGHT,3,ODD
2025-05-23,19,LEFT,4,ODD
2025-05-23,20,RIGHT,4,EVEN
2025-05-23,21,LEFT,3,EVEN
2025-05-23,22,LEFT,4,ODD
2025-05-23,23,RIGHT,4,EVEN
2025-05-23,24,LEFT,3,EVEN
2025-05-23,26,LEFT,4,ODD
2025-05-23,27,LEFT,3,EVEN
2025-05-23,28,RIGHT,3,ODD
2025-05-23,29,RIGHT,3,ODD
2025-05-23,30,RIGHT,4,EVEN
2025-05-23,31,RIGHT,4,EVEN
2025-05-23,32,LEFT,3,EVEN
2025-05-23,33,RIGHT,3,ODD
2025-05-23,34,LEFT,3,EVEN
2025-05-23,35,RIGHT,3,ODD
2025-05-23,36,LEFT,3,EVEN
2025-05-23,37,LEFT,4,ODD
2025-05-23,38,LEFT,4,ODD
2025-05-23,39,RIGHT,4,EVEN
2025-05-23,40,RIGHT,4,EVEN
2025-05-23,41,LEFT,3,EVEN
2025-05-23,42,RIGHT,3,ODD
2025-05-23,43,RIGHT,4,EVEN
2025-05-23,45,LEFT,4,ODD
2025-05-23,46,LEFT,4,ODD
2025-05-23,47,RIGHT,4,EVEN
2025-05-23,48,LEFT,4,ODD
2025-05-23,49,RIGHT,3,ODD
2025-05-23,50,RIGHT,3,ODD
2025-05-23,51,RIGHT,3,ODD
2025-05-23,52,RIGHT,4,EVEN
2025-05-23,53,LEFT,4,ODD
2025-05-23,54,RIGHT,4,EVEN
2025-05-23,55,RIGHT,4,EVEN
2025-05-23,56,LEFT,4,ODD
2025-05-23,57,RIGHT,3,ODD
2025-05-23,58,LEFT,3,EVEN
2025-05-23,59,LEFT,4,ODD
2025-05-23,60,LEFT,3,EVEN
2025-05-23,61,RIGHT,3,ODD
2025-05-23,63,RIGHT,4,EVEN
2025-05-23,64,RIGHT,3,ODD
2025-05-23,65,RIGHT,3,ODD
2025-05-23,66,LEFT,3,EVEN
2025-05-23,67,RIGHT,4,EVEN
2025-05-23,68,LEFT,4,ODD
2025-05-23,69,RIGHT,3,ODD
2025-05-23,70,LEFT,4,ODD
2025-05-23,71,RIGHT,3,ODD
2025-05-23,72,RIGHT,4,EVEN
2025-05-23,73,LEFT,4,ODD
2025-05-23,74,LEFT,3,EVEN
2025-05-23,75,RIGHT,4,EVEN
2025-05-23,76,LEFT,4,ODD
2025-05-23,77,LEFT,3,EVEN
2025-05-23,78,LEFT,4,ODD
2025-05-23,79,RIGHT,4,EVEN
2025-05-23,81,LEFT,4,ODD
2025-05-23,82,LEFT,3,EVEN
2025-05-23,83,LEFT,4,ODD
2025-05-23,84,RIGHT,4,EVEN
2025-05-23,85,RIGHT,3,ODD
2025-05-23,86,RIGHT,3,ODD
2025-05-23,87,LEFT,4,ODD
2025-05-23,88,RIGHT,4,EVEN
2025-05-23,89,RIGHT,3,ODD
2025-05-23,90,LEFT,4,ODD
2025-05-23,91,RIGHT,4,EVEN
2025-05-23,92,LEFT,3,EVEN
2025-05-23,93,RIGHT,4,EVEN
2025-05-23,94,RIGHT,4,EVEN
2025-05-23,95,LEFT,3,EVEN
2025-05-23,96,LEFT,3,EVEN
2025-05-23,97,LEFT,4,ODD
2025-05-23,98,LEFT,3,EVEN
2025-05-23,99,RIGHT,4,EVEN
2025-05-23,100,RIGHT,3,ODD
2025-05-23,102,RIGHT,4,EVEN
2025-05-23,103,LEFT,4,ODD
2025-05-23,104,LEFT,3,EVEN
2025-05-23,105,RIGHT,3,ODD
2025-05-23,106,RIGHT,3,ODD
2025-05-23,107,RIGHT,4,EVEN
2025-05-23,108,LEFT,4,ODD
2025-05-23,109,LEFT,3,EVEN
2025-05-23,110,LEFT,3,EVEN
2025-05-23,111,LEFT,3,EVEN
2025-05-23,112,LEFT,4,ODD
2025-05-23,113,LEFT,3,EVEN
2025-05-23,114,RIGHT,4,EVEN
2025-05-23,115,LEFT,4,ODD
2025-05-23,116,LEFT,4,ODD
2025-05-23,117,RIGHT,3,ODD
2025-05-23,118,LEFT,3,EVEN
2025-05-23,120,LEFT,3,EVEN
2025-05-23,121,RIGHT,4,EVEN
2025-05-23,122,RIGHT,4,EVEN
2025-05-23,123,LEFT,4,ODD
2025-05-23,124,LEFT,4,ODD
2025-05-23,125,RIGHT,4,EVEN
2025-05-23,126,RIGHT,4,EVEN
2025-05-23,127,LEFT,4,ODD
2025-05-23,128,LEFT,3,EVEN
2025-05-23,129,RIGHT,3,ODD
2025-05-23,130,LEFT,4,ODD
2025-05-23,131,RIGHT,3,ODD
2025-05-23,132,RIGHT,3,ODD
2025-05-23,133,LEFT,4,ODD
2025-05-23,134,RIGHT,3,ODD
2025-05-23,136,LEFT,4,ODD
2025-05-23,137,LEFT,4,ODD
2025-05-23,138,LEFT,3,EVEN
2025-05-23,139,RIGHT,4,EVEN
2025-05-23,140,LEFT,3,EVEN
2025-05-23,141,LEFT,4,ODD
2025-05-23,142,LEFT,4,ODD
2025-05-23,143,RIGHT,4,EVEN
2025-05-23,144,LEFT,3,EVEN
2025-05-23,145,RIGHT,3,ODD
2025-05-23,146,RIGHT,4,EVEN
2025-05-23,147,LEFT,4,ODD
2025-05-23,148,RIGHT,3,ODD
2025-05-23,149,LEFT,3,EVEN
2025-05-23,150,LEFT,3,EVEN
2025-05-23,151,RIGHT,3,ODD
2025-05-23,152,LEFT,3,EVEN
2025-05-23,153,LEFT,4,ODD
2025-05-23,154,LEFT,3,EVEN
2025-05-23,155,RIGHT,3,ODD
2025-05-23,157,RIGHT,3,ODD
2025-05-23,158,RIGHT,3,ODD
2025-05-23,159,RIGHT,3,ODD
2025-05-23,160,RIGHT,4,EVEN
2025-05-23,161,LEFT,4,ODD
2025-05-23,162,LEFT,3,EVEN
2025-05-23,163,LEFT,4,ODD
2025-05-23,164,RIGHT,3,ODD
2025-05-23,165,RIGHT,4,EVEN
2025-05-23,166,LEFT,4,ODD
2025-05-23,167,RIGHT,4,EVEN
2025-05-23,168,LEFT,3,EVEN
2025-05-23,169,RIGHT,3,ODD
2025-05-23,170,RIGHT,3,ODD
2025-05-23,171,RIGHT,3,ODD
2025-05-23,172,LEFT,4,ODD
2025-05-23,173,RIGHT,4,EVEN
2025-05-23,174,LEFT,3,EVEN
2025-05-23,175,RIGHT,3,ODD
2025-05-23,176,RIGHT,4,EVEN
2025-05-23,177,LEFT,3,EVEN
2025-05-23,178,RIGHT,3,ODD
2025-05-23,179,RIGHT,4,EVEN
2025-05-23,180,RIGHT,3,ODD
2025-05-23,181,LEFT,3,EVEN
2025-05-23,182,RIGHT,3,ODD
2025-05-23,183,LEFT,3,EVEN
2025-05-23,185,RIGHT,3,ODD
2025-05-23,186,RIGHT,4,EVEN
2025-05-23,187,LEFT,3,EVEN
2025-05-23,188,RIGHT,3,ODD
2025-05-23,189,LEFT,4,ODD
2025-05-23,190,LEFT,3,EVEN
2025-05-23,191,RIGHT,3,ODD
2025-05-23,192,RIGHT,3,ODD
2025-05-23,193,RIGHT,3,ODD
2025-05-23,194,LEFT,4,ODD
2025-05-23,195,RIGHT,3,ODD
2025-05-23,196,RIGHT,3,ODD
2025-05-23,197,LEFT,3,EVEN
2025-05-23,198,LEFT,3,EVEN
2025-05-23,199,RIGHT,3,ODD
2025-05-23,200,LEFT,3,EVEN
2025-05-23,201,LEFT,4,ODD
2025-05-23,202,RIGHT,3,ODD
2025-05-23,204,LEFT,3,EVEN
2025-05-23,205,RIGHT,4,EVEN
2025-05-23,206,LEFT,4,ODD
2025-05-23,207,RIGHT,3,ODD
2025-05-23,208,RIGHT,4,EVEN
2025-05-23,209,LEFT,4,ODD
2025-05-23,210,LEFT,3,EVEN
2025-05-23,211,RIGHT,3,ODD
2025-05-23,212,RIGHT,3,ODD
2025-05-23,213,LEFT,4,ODD
2025-05-23,214,RIGHT,3,ODD
2025-05-23,215,LEFT,4,ODD
2025-05-23,216,LEFT,3,EVEN
2025-05-23,217,LEFT,3,EVEN
2025-05-23,218,LEFT,4,ODD
2025-05-23,219,LEFT,3,EVEN
2025-05-23,220,RIGHT,3,ODD
2025-05-23,221,LEFT,4,ODD
2025-05-23,222,RIGHT,3,ODD
2025-05-23,223,RIGHT,4,EVEN
2025-05-23,224,RIGHT,4,EVEN
2025-05-23,225,LEFT,3,EVEN
2025-05-23,226,RIGHT,3,ODD
2025-05-23,228,RIGHT,4,EVEN
2025-05-23,229,RIGHT,3,ODD
2025-05-23,230,LEFT,4,ODD
2025-05-23,231,LEFT,4,ODD
2025-05-23,232,RIGHT,4,EVEN
2025-05-23,233,LEFT,3,EVEN
2025-05-23,234,LEFT,4,ODD
2025-05-23,235,LEFT,4,ODD
2025-05-23,236,LEFT,4,ODD
2025-05-23,237,RIGHT,4,EVEN
2025-05-23,238,RIGHT,3,ODD
2025-05-23,239,LEFT,3,EVEN
2025-05-23,240,RIGHT,4,EVEN
2025-05-23,241,LEFT,4,ODD
2025-05-23,242,RIGHT,3,ODD
2025-05-23,243,LEFT,3,EVEN
2025-05-23,244,RIGHT,3,ODD
2025-05-23,245,RIGHT,4,EVEN
2025-05-23,246,RIGHT,3,ODD
2025-05-23,247,RIGHT,4,EVEN
2025-05-23,248,RIGHT,3,ODD
2025-05-23,250,LEFT,4,ODD
2025-05-23,251,LEFT,3,EVEN
2025-05-23,252,RIGHT,3,ODD
2025-05-23,253,LEFT,4,ODD
2025-05-23,254,RIGHT,4,EVEN
2025-05-23,255,RIGHT,4,EVEN
2025-05-23,256,RIGHT,3,ODD
2025-05-23,257,RIGHT,3,ODD
2025-05-23,258,LEFT,4,ODD
2025-05-23,259,RIGHT,3,ODD
2025-05-23,260,LEFT,3,EVEN
2025-05-23,261,RIGHT,3,ODD
2025-05-23,262,LEFT,3,EVEN
2025-05-23,263,RIGHT,3,ODD
2025-05-23,264,RIGHT,4,EVEN
2025-05-23,266,LEFT,3,EVEN
2025-05-23,267,LEFT,3,EVEN
2025-05-23,268,RIGHT,4,EVEN
2025-05-23,269,LEFT,4,ODD
2025-05-23,270,LEFT,4,ODD
2025-05-23,271,LEFT,3,EVEN
2025-05-23,272,RIGHT,3,ODD
2025-05-23,273,RIGHT,3,ODD
2025-05-23,274,RIGHT,3,ODD
2025-05-23,275,LEFT,4,ODD
2025-05-23,276,LEFT,4,ODD
2025-05-23,277,LEFT,3,EVEN
2025-05-23,278,RIGHT,3,ODD
2025-05-23,279,RIGHT,4,EVEN
2025-05-23,280,LEFT,3,EVEN
2025-05-23,281,LEFT,3,EVEN
2025-05-23,282,RIGHT,3,ODD
2025-05-23,283,RIGHT,4,EVEN
2025-05-23,284,LEFT,3,EVEN
2025-05-23,286,LEFT,4,ODD
2025-05-23,287,LEFT,3,EVEN
2025-05-23,288,LEFT,4,ODD
2025-05-24,1,RIGHT,3,ODD
2025-05-24,2,LEFT,3,EVEN
2025-05-24,3,LEFT,3,EVEN
2025-05-24,4,LEFT,3,EVEN
2025-05-24,5,RIGHT,4,EVEN
2025-05-24,6,LEFT,3,EVEN
2025-05-24,7,RIGHT,4,EVEN
2025-05-24,8,LEFT,3,EVEN
2025-05-24,9,LEFT,3,EVEN
2025-05-24,10,LEFT,3,EVEN
2025-05-24,11,LEFT,4,ODD
2025-05-24,12,RIGHT,3,ODD
2025-05-24,13,LEFT,4,ODD
2025-05-24,14,RIGHT,3,ODD
2025-05-24,15,RIGHT,4,EVEN
2025-05-24,16,RIGHT,3,ODD
2025-05-24,17,RIGHT,3,ODD
2025-05-24,18,RIGHT,3,ODD
2025-05-24,20,RIGHT,4,EVEN
2025-05-24,21,LEFT,3,EVEN
2025-05-24,22,RIGHT,3,ODD
2025-05-24,23,LEFT,4,ODD
2025-05-24,24,LEFT,4,ODD
2025-05-24,25,LEFT,4,ODD
2025-05-24,26,LEFT,3,EVEN
2025-05-24,27,LEFT,3,EVEN
2025-05-24,28,LEFT,3,EVEN
2025-05-24,29,RIGHT,3,ODD
2025-05-24,30,LEFT,3,EVEN
2025-05-24,31,LEFT,4,ODD
2025-05-24,32,RIGHT,3,ODD
2025-05-24,33,RIGHT,4,EVEN
